,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
mix00464,0.7213114754098361,0.20901639344262296,0.022540983606557378,0.0,0.0,0.0,0.0471311475409836,0.0
mix00465,0.0,0.20679886685552407,0.0,0.0,0.254957507082153,0.0,0.5382436260623229,0.0
mix00466,0.37388724035608306,0.06379821958456973,0.19732937685459942,0.028189910979228485,0.0,0.0,0.07418397626112759,0.2626112759643917
mix00467,0.1591187270501836,0.04895960832313342,0.009791921664626682,0.022031823745410038,0.1175030599755202,0.0,0.642594859241126,0.0
mix00468,0.14027149321266968,0.0,0.024886877828054297,0.16968325791855204,0.0,0.6628959276018099,0.0022624434389140274,0.0
mix00469,0.6646433990895296,0.26251896813353565,0.06525037936267071,0.0,0.0,0.0,0.007587253414264037,0.0
mix00470,0.0,0.25301204819277107,0.0,0.5421686746987951,0.0,0.0,0.20481927710843373,0.0
mix00471,0.8494208494208494,0.0,0.15057915057915058,0.0,0.0,0.0,0.0,0.0
mix00472,0.6523972602739726,0.3082191780821918,0.039383561643835614,0.0,0.0,0.0,0.0,0.0
mix00473,0.6289978678038379,0.2771855010660981,0.008528784648187633,0.006396588486140725,0.008528784648187633,0.0,0.07036247334754797,0.0
mix00474,0.0,0.21465968586387435,0.29842931937172773,0.3298429319371728,0.15706806282722513,0.0,0.0,0.0
mix00475,0.0,0.035955056179775284,0.5101123595505618,0.2786516853932584,0.0,0.0,0.1752808988764045,0.0
mix00476,0.09508196721311475,0.0,0.09180327868852459,0.10327868852459017,0.7098360655737705,0.0,0.0,0.0
mix00477,0.5838607594936709,0.37341772151898733,0.006329113924050633,0.007911392405063292,0.0,0.0,0.007911392405063292,0.020569620253164556
mix00478,0.02631578947368421,0.6513157894736842,0.3223684210526316,0.0,0.0,0.0,0.0,0.0
mix00479,0.6685584562996595,0.1952326901248581,0.0056753688989784334,0.014755959137343927,0.0,0.06129398410896708,0.05448354143019296,0.0
mix00480,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mix00481,0.3310810810810811,0.0472972972972973,0.0,0.36936936936936937,0.0,0.0,0.0,0.25225225225225223
mix00482,0.0,0.0,0.1456953642384106,0.6596026490066225,0.03576158940397351,0.0,0.019867549668874173,0.1390728476821192
mix00483,0.3523809523809524,0.044444444444444446,0.06031746031746032,0.0,0.0,0.06349206349206349,0.4793650793650794,0.0
mix00484,0.5541310541310541,0.2948717948717949,0.02849002849002849,0.08831908831908832,0.0014245014245014246,0.0,0.03276353276353276,0.0
mix00485,0.7189349112426036,0.2677514792899408,0.013313609467455622,0.0,0.0,0.0,0.0,0.0
mix00486,0.29086538461538464,0.0,0.055288461538461536,0.33653846153846156,0.0,0.3173076923076923,0.0,0.0
mix00487,0.0,0.5407725321888412,0.11158798283261803,0.07725321888412018,0.2703862660944206,0.0,0.0,0.0
mix00488,0.2682926829268293,0.3699186991869919,0.044715447154471545,0.0,0.0,0.0,0.3170731707317073,0.0
mix00489,0.4052795031055901,0.20341614906832298,0.020186335403726708,0.0,0.0015527950310559005,0.296583850931677,0.07298136645962733,0.0
mix00490,0.43162393162393164,0.2094017094017094,0.007122507122507123,0.011396011396011397,0.0,0.04985754985754986,0.2905982905982906,0.0
mix00491,0.7331081081081081,0.2635135135135135,0.0033783783783783786,0.0,0.0,0.0,0.0,0.0
mix00492,0.5304878048780488,0.3353658536585366,0.036585365853658534,0.0,0.0,0.07469512195121951,0.001524390243902439,0.021341463414634148
mix00493,0.8343558282208589,0.0,0.1165644171779141,0.049079754601226995,0.0,0.0,0.0,0.0
mix00494,0.0,0.8078817733990148,0.12807881773399016,0.014778325123152709,0.0,0.0,0.04926108374384237,0.0
mix00495,0.7122905027932961,0.2011173184357542,0.019553072625698324,0.0111731843575419,0.013966480446927373,0.027932960893854747,0.013966480446927373,0.0
mix00496,0.24879614767255218,0.03210272873194221,0.32423756019261635,0.1476725521669342,0.0,0.1187800963081862,0.04173354735152488,0.08667736757624397
mix00497,0.0,0.13778705636743216,0.37995824634655534,0.38204592901878914,0.10020876826722339,0.0,0.0,0.0
mix00498,0.37,0.58,0.05,0.0,0.0,0.0,0.0,0.0
mix00499,0.4913151364764268,0.1315136476426799,0.013647642679900745,0.018610421836228287,0.009925558312655087,0.0,0.3349875930521092,0.0
